[1.0, -0.0, -0.06, -0.68, 0.02, -2.0, 1.0, -2.0, -2.0, 1.0, -2.0, -1.0, 5, 3, 2, 1, 3, 4, 4, 4, 4, 3, 2, 0]
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 0, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 0, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, -1)):-0.04
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, 0)):-1.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, -1)):-0.08
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, 0)):-0.08
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, -1)):-0.37
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, 1)):-0.31
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, 1)):0.04
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, -1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, -1, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, 1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, -1)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, 0)):0.0
((1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, 1)):0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, 1)):-0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, 0)):0.51
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, 0)):-0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, -1)):0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, 1)):-0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, -1)):0.01
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, 0)):-0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, 0)):-0.07
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 0, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 0, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, -1)):0.04
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, 1)):0.13
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, 0)):-0.04
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, 1)):0.01
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, -1)):0.08
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, -1)):-0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, 0)):0.04
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, -1)):0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, 0)):-0.17
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, 1)):0.08
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, 0)):0.01
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, 1)):-0.25
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, -1)):0.13
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, 1)):0.31
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, 0)):0.31
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, 0)):0.0
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, 0)):-0.02
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, 1)):-1.01
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, 0)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1)):-0.08
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, 0)):-0.02
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, -1, 0)):0.03
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, -1, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, -1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, 0)):0.15
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, 1)):-0.11
((1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, 0)):-0.11
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, -1)):0.06
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, 0)):-0.5
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, 0)):-0.08
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 0, 1, 1)):0.04
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, -1, 1)):-0.03
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, 0)):-0.12
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (-1, 1, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, -1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, -1)):0.04
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1)):-0.5
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 0, 1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, -1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, -1, 0)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, -1, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, -1)):-0.25
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, 0)):-0.03
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 0, 1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, -1)):0.0
((1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1), (1, 1, 1, 0)):0.0
((1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1), (1, -1, -1, 1)):-0.01
((1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, -1)):0.1
((1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1), (0, -1, 0, 1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, -1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, 0)):0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, -1, 1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, -1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, 0)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 0, 1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, -1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, 0)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, -1, 1, 1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, -1)):-0.01
((1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1), (-1, 0, -1, 0)):-0.01
